avg_ti,avg_si,max_si,max_ti,min_si,min_ti,std_si,std_ti,blur_avg,blur_min,blur_max,blur_std,bitrate,width,height,MSCN_mean,MSCN_std,train__mos
17.307,56.25,61.602,22.372,47.697,12.279,3.108,2.252,6.588175517,4.638775812,8.176092425,0.742336711,1517821,720,1280,1.296406,0.399594,3.9722
17.111,54.954,60.004,22.183,46.69,11.928,3.081,2.291,6.173849274,4.345101763,7.832049875,0.731131539,839713,720,1280,1.295726,0.401765333,3.1667
16.658,52.475,57.43,21.861,44.686,11.269,3.061,2.329,5.568159216,3.912417992,7.591323875,0.73999989,490613,720,1280,1.296619333,0.398952,2.1389
15.567,48.385,52.702,21.009,42.389,10.303,2.708,2.371,4.954348982,3.710042952,6.385444342,0.63705239,290990,720,1280,1.295934,0.401189333,1.3333
13.319,42.048,47.532,18.732,36.833,8.349,2.546,2.347,4.089216463,3.083275719,5.250422394,0.516835683,181226,720,1280,1.296824,0.398336,1.0556
18.259,45.4,54.152,22.672,34.156,11.367,5.596,3.024,5.985254945,3.94080685,7.778911057,0.856184462,59920169,720,1280,1.294748,0.404476667,4.3333
18.178,45.056,53.346,22.654,34.066,11.322,5.557,3.024,5.533219065,3.71465806,7.07951238,0.774836687,4799525,720,1280,1.296284,0.399763333,4.3056
18.091,44.773,53.112,22.632,33.907,11.267,5.547,3.03,5.194774565,3.53143433,6.702823952,0.726732304,1983165,720,1280,1.2956,0.401884,4.1667
17.915,44.005,52.371,22.573,33.623,11.094,5.45,3.019,4.72669707,3.217158036,6.041054454,0.651400941,907473,720,1280,1.296498667,0.399092667,3.9444
17.541,42.339,50.575,22.372,32.538,10.848,5.222,2.969,4.169358932,2.807044138,5.405127997,0.599105178,502352,720,1280,1.295815333,0.40127,3.25
16.909,39.707,47.796,22.111,30.775,10.144,4.674,2.809,3.600921054,2.421820797,4.642388891,0.533383947,309493,720,1280,1.29671,0.39845,2.5278
15.753,35.613,43.849,21.152,27.804,9.163,4.293,2.674,3.000840307,2.040588468,4.057355946,0.48765758,202670,720,1280,1.296025333,0.400690667,1.4167
13.082,28.953,38.577,19.101,19.229,6.363,4.617,2.687,2.410672038,1.499440443,3.506813869,0.477195925,138255,720,1280,1.296918667,0.397835333,1.0833
25.054,55.978,65.374,35.945,42.299,14.188,5.307,4.899,8.583162302,3.673661432,14.32013331,2.355873374,68234066,720,1280,1.294828667,0.404013333,4.4516
24.993,55.688,64.791,35.908,42.105,14.103,5.252,4.914,8.172969925,3.627583971,12.74528718,2.135008804,6161488,720,1280,1.296369333,0.399297333,4.4516
24.93,55.422,64.174,35.872,42.062,14.02,5.145,4.931,7.785329825,3.535095118,11.55251934,1.931030941,2818348,720,1280,1.295684667,0.401416667,4.2903
24.797,54.669,62.772,35.895,41.737,13.861,4.852,4.956,7.18971746,3.459916215,10.54308036,1.609294202,1340251,720,1280,1.296584,0.398626667,4.2581
24.509,52.938,60.148,35.69,41.039,13.583,4.377,5.001,6.418897834,3.241324045,9.171840108,1.276008891,736469,720,1280,1.295896667,0.40081,3.5806
23.923,49.741,56.428,35.17,39.451,13.085,3.67,5.076,5.442453718,3.212343139,7.595691228,0.900953067,440719,720,1280,1.296794667,0.397978667,2.7742
22.765,44.967,50.241,34.162,37.928,11.575,2.72,5.16,4.443159828,3.124914353,5.666520786,0.518102037,281358,720,1280,1.296102667,0.400226667,1.7419
20.63,39.512,44.312,30.755,34.751,9.826,2.181,4.991,3.804325351,3.020793061,4.726483617,0.344007119,192385,720,1280,1.296998,0.397366667,1.0968
16.703,75.116,83.775,23.237,66.869,10.637,4.243,2.94,19.11184288,13.05129543,25.03408772,2.468903444,74020080,720,1280,1.294903333,0.403587333,4.625
16.596,74.855,83.295,23.133,66.779,10.583,4.215,2.958,17.8961599,12.56713785,23.0739024,2.194365069,6381533,720,1280,1.296442,0.398866,4.525
16.511,74.63,82.617,23.081,67.019,10.506,4.173,2.97,17.08346154,12.26667596,21.43474795,1.96295702,2982863,720,1280,1.295762,0.400987333,4.525
16.34,73.728,81.377,22.903,66.632,10.342,4.08,2.976,15.64718156,11.58774609,19.14594891,1.604185863,1468969,720,1280,1.296660667,0.398190667,4.05
15.995,71.241,78.535,22.556,64.507,10.018,3.84,2.977,13.63266282,10.77571097,16.44413482,1.198177336,814738,720,1280,1.295973333,0.400373333,3.225
15.315,66.356,72.768,21.978,58.962,9.59,3.386,2.931,11.10568464,9.066919796,13.08049703,0.897393126,483829,720,1280,1.296872667,0.397548667,2.1
14.019,58.591,65.134,21.012,50.457,8.323,3.008,2.922,8.131484374,6.300947891,10.16739453,0.778810595,298701,720,1280,1.296183333,0.399792,1.475
11.656,46.501,53.135,18.773,39.953,5.904,2.922,2.841,5.321381292,4.224339486,6.880742333,0.599795524,184939,720,1280,1.297075333,0.396929333,1
28.201,89.497,100.924,42.47,61.042,16.787,9.222,4.628,54.40807157,9.863670469,90.41934959,20.49722933,96523882,1280,720,1.294924667,0.401431333,4.6154
27.942,88.915,100.682,42.177,60.846,16.687,9.13,4.713,49.38691082,9.497228314,87.7418225,18.09832591,7973941,1280,720,1.296461333,0.396679333,4.4615
27.862,88.836,100.416,41.843,60.763,16.74,9.166,4.726,47.55186113,9.576935199,82.23928449,16.98794054,3964644,1280,720,1.295776,0.398819333,4.5385
27.571,88.581,99.69,41.359,61.419,16.673,9.162,4.791,43.48805694,10.06158339,69.65305527,14.63284761,1876724,1280,720,1.296678,0.396008,4.3846
26.607,86.538,97.198,40.708,60.953,15.585,8.646,4.987,35.65058751,10.39290048,51.15197629,10.65364147,891578,1280,720,1.295989333,0.398202667,4.1282
24.869,81.605,92.89,40.359,61.346,15.114,7.883,5.195,26.53501533,10.27427639,38.47266011,7.270657771,456055,1280,720,1.296886,0.395354667,3.6667
21.992,71.985,80.395,39.683,55.799,13.617,5.888,5.466,17.38295023,8.22831669,23.92240979,3.969405684,263996,1280,720,1.296194667,0.397616667,2.2821
16.312,53.772,60.574,34.77,40.003,4.992,4.173,6.041,9.292880015,5.201658538,12.33647052,1.717372558,187721,1280,720,1.297093333,0.394741333,1.3077
31.24,53.015,61.041,66.992,41.05,13.96,4.179,11.059,11.77137916,8.445788295,14.34998138,1.232217572,61792191,1280,720,1.294297333,0.405866667,4.6774
31.195,52.746,60.607,66.975,40.808,13.893,4.161,11.074,11.59981301,8.415595869,14.05047104,1.182295137,7119475,1280,720,1.295832667,0.401174,4.5484
31.14,52.332,59.958,66.949,40.471,13.749,4.139,11.093,11.24044468,8.226280565,13.50251721,1.128669469,3923463,1280,720,1.295152,0.403286,4.6129
31.032,51.381,58.567,66.914,39.745,13.462,4.053,11.14,10.50669237,7.681219888,12.70141969,1.057606466,2266942,1280,720,1.296052667,0.400504,4.129
30.81,49.333,56.184,66.849,38.27,12.923,3.91,11.222,9.161067267,6.65587258,10.95361577,0.904313441,1388876,1280,720,1.295367333,0.402679333,3.6452
30.288,45.148,51.596,66.561,33.728,11.779,3.825,11.397,6.949179054,4.570906487,8.553916385,0.787628109,869530,1280,720,1.296265333,0.399864667,2.871
29.088,37.748,43.776,65.817,26.92,10.149,3.726,11.577,4.567261437,2.987553712,5.721110583,0.622924242,542492,1280,720,1.295571333,0.402098,1.6452
26.838,28.846,35.693,64.172,18.828,8.762,3.653,11.827,2.841516149,1.521824114,3.938730209,0.464353751,344890,1280,720,1.296471333,0.399250667,1.0323
22.331,52.226,57.54,43.63,42.458,10.923,3.366,6.434,4.529436688,3.542723636,5.28542625,0.393467367,59793365,720,1280,1.294476667,0.406586,4.2286
22.29,52.031,57.31,43.609,42.462,10.887,3.332,6.436,4.556866088,3.562556837,5.3303874,0.393340826,6201134,720,1280,1.296013333,0.401898667,4.0286
22.245,51.814,56.988,43.605,42.466,10.836,3.281,6.444,4.522131876,3.552794315,5.249969802,0.380532605,3246497,720,1280,1.29534,0.404001333,4.2286
22.157,51.311,56.147,43.645,42.266,10.688,3.153,6.469,4.465894167,3.511464603,5.19149888,0.361524325,1694658,720,1280,1.296231333,0.401233333,3.9429
21.984,50.321,54.676,43.66,42.117,10.518,2.876,6.523,4.41652887,3.528582383,5.213613831,0.327562892,961990,720,1280,1.295546667,0.403398,3.4571
21.637,48.754,52.902,43.808,41.08,10.101,2.471,6.63,4.40572294,3.457724768,5.3061089,0.307618832,595850,720,1280,1.296445333,0.400594667,2.7714
20.838,45.985,49.922,44.192,38.96,9.143,2.06,6.82,4.332315321,3.439704806,5.17888285,0.270846737,391752,720,1280,1.295758667,0.402814667,1.8571
19.039,41.22,45.454,43.868,36.391,7.385,1.686,6.983,4.134533898,3.461627577,5.010328052,0.264685427,265922,720,1280,1.296653333,0.399985333,1.1429
8.646,80.76,83.045,12.382,77.274,6.94,1.372,1.064,21.77572012,17.91459187,23.83570931,1.121843288,69839280,720,1280,1.294708,0.405412,4.75
8.544,80.3,82.927,12.191,76.975,6.831,1.353,1.056,20.21206667,16.46948679,23.20525917,1.182111108,5203220,720,1280,1.296244667,0.40071,4.6389
8.474,80.003,82.87,12.042,76.603,6.773,1.376,1.05,19.1953343,15.77884354,22.14089576,1.1544771,2401547,720,1280,1.295564,0.402826,4.5833
8.359,79.089,82.12,11.975,76.055,6.538,1.36,1.046,17.68471934,15.18460715,20.1451343,0.972882719,1200527,720,1280,1.296464,0.400048,4.3056
8.098,76.802,79.517,11.546,73.944,6.33,1.229,1.028,15.42932637,13.82326958,17.72234397,0.753479161,650277,720,1280,1.295774,0.402215333,3.8056
7.546,72.645,75.566,11.064,69.92,5.794,1.319,1.017,12.8085041,11.30763664,15.54356388,0.684512143,378119,720,1280,1.296674667,0.399402667,2.6389
6.424,65.599,70.015,9.927,60.387,4.444,2.102,1.03,9.661208442,7.661784453,12.11406752,0.763374737,226210,720,1280,1.295984667,0.401638667,1.6111
4.773,53.172,58.332,7.507,47.109,2.96,3.077,0.871,5.939060146,4.478766301,7.479828477,0.666644253,133377,720,1280,1.296876667,0.398793333,1.0278
17.165,69.765,77.513,40.019,59.013,0.598,5.148,6.398,16.96285448,11.05340934,22.72697074,3.13538602,46092865,1280,720,1.29473,0.403505333,4.0968
17.155,69.799,77.497,39.995,59.171,0.604,5.116,6.392,17.10812393,11.22605148,22.92136565,3.112406831,4477373,1280,720,1.29627,0.398779333,4
17.118,69.756,77.491,39.943,59.146,0.565,5.116,6.383,17.05038333,11.15346841,22.74933149,3.123547985,2796825,1280,720,1.295585333,0.400904,3.8387
17.03,69.339,77.023,39.84,58.736,0.578,5.111,6.367,16.64979564,10.89562831,22.0842235,3.033127881,1894117,1280,720,1.296484,0.398112667,3.7419
16.798,67.98,75.645,39.616,57.775,0.528,5.052,6.348,15.53017744,10.27229081,20.44102381,2.855364488,1227347,1280,720,1.295796667,0.400294667,3.5161
16.256,64.722,71.903,39.291,55.872,0.747,4.703,6.31,13.25506464,9.205727921,17.03640461,2.30162916,756884,1280,720,1.296694667,0.397466667,2.9355
15.026,58.71,65.044,38.315,51.966,1.672,4.112,6.217,10.43282902,7.898098723,12.98311838,1.603052293,470759,1280,720,1.296002,0.399713333,1.7097
12.806,48.914,55.383,35.886,43.034,2.439,3.261,5.976,7.125392914,5.512636212,8.77426108,0.836707171,288794,1280,720,1.296898,0.396848667,1.0645
35.07,55.34,84.285,42.276,31.455,26.625,10.915,3.594,8.243021763,3.012056465,23.1787652,3.749161991,96266552,720,1280,1.294901333,0.404375333,4.3056
34.995,55.068,84.067,42.208,31.132,26.553,10.913,3.597,8.214609502,3.008317788,23.42875904,3.666100127,11305315,720,1280,1.296435333,0.399661333,4.4167
34.892,54.658,83.615,42.105,30.659,26.43,10.898,3.597,7.981064786,2.896076623,22.99446668,3.564834463,6150312,720,1280,1.295757333,0.401782,4.4722
34.691,53.809,82.359,41.911,30.266,26.17,10.753,3.598,7.611699036,2.840997102,21.76418678,3.32377208,3249566,720,1280,1.296656667,0.398990667,4.3889
34.222,52.208,79.788,41.56,29.702,25.375,10.348,3.61,7.077039589,2.810624254,19.58129186,2.957870435,1728629,720,1280,1.295970667,0.401168,3.75
33.223,49.391,72.863,40.754,29.106,23.862,9.454,3.64,6.352729358,2.793298863,15.11722589,2.351519933,976031,720,1280,1.296866667,0.398347333,2.9444
31.196,44.469,62.919,39.002,29.061,21.954,7.59,3.63,5.382578041,2.924421245,9.754526372,1.525069366,609985,720,1280,1.296177333,0.40059,2.1944
27.44,37.997,49.614,35.53,27.281,17.077,5.056,3.875,4.465306094,2.861791791,6.225442898,0.770313592,415357,720,1280,1.297072667,0.397730667,1.4722
37.385,92.38,108.589,45.071,47.109,30.607,10.991,3.308,85.82138774,6.249421096,165.7281589,27.94265851,119193389,720,1280,1.294981333,0.403904667,4.4848
37.202,92.05,108.362,44.932,47.054,30.457,10.947,3.337,79.49870623,6.494248987,165.2175176,25.98354301,17465667,720,1280,1.296518,0.399182667,4.4545
37.042,91.795,108.292,44.742,46.874,30.289,10.947,3.329,75.03030793,6.52894634,162.802844,24.61746762,9089513,720,1280,1.295842,0.401305333,4.303
36.809,91.48,108.313,44.149,46.491,30.189,11.066,3.265,68.8138436,6.600732015,157.8614964,22.72641168,4446321,720,1280,1.296735333,0.398515333,4.1515
36.176,90.143,109.182,42.356,46.017,29.91,11.317,3.075,57.4057882,6.820416082,143.1755313,19.96904308,1948697,720,1280,1.296055333,0.400695333,3.7576
34.779,86.645,107.465,39.6,47.612,28.785,11.561,2.717,42.55001475,7.814249548,107.8323138,16.13993776,851647,720,1280,1.29695,0.397868667,2.4545
30.148,70.638,92.776,36.386,41.439,24.439,12.537,2.594,21.95511403,6.08427589,51.4896159,9.494830344,426349,720,1280,1.296260667,0.400112,1.6667
20.541,41.778,55.879,30.817,27.72,14.109,7.204,3.986,6.893925237,3.441243574,11.57179374,2.090061922,254288,720,1280,1.297155333,0.397253333,1.0303
13.768,18.041,20.791,32.765,13.743,3.73,1.926,5.413,1.293081835,1.115317748,1.520613962,0.093567835,38145216,720,1280,1.295056,0.403455333,4.3939
13.735,17.86,20.63,32.745,13.55,3.696,1.948,5.421,1.298521582,1.10701261,1.534471013,0.097320539,3543688,720,1280,1.296594667,0.398736667,4.3333
13.7,17.755,20.512,32.736,13.473,3.623,1.956,5.432,1.28898208,1.094859779,1.511557758,0.094896777,1801766,720,1280,1.295914667,0.400859333,4.303
13.646,17.63,20.301,32.731,13.519,3.58,1.957,5.454,1.290452724,1.097587908,1.517020684,0.092109397,992672,720,1280,1.296811333,0.398066667,3.7879
13.539,17.478,20.141,32.668,13.251,3.445,1.936,5.484,1.304586501,1.136804724,1.528695335,0.087688113,595997,720,1280,1.29613,0.400249333,3.4242
13.331,17.425,20.014,32.613,13.386,3.527,1.91,5.53,1.341437576,1.168557321,1.560426479,0.079738258,385393,720,1280,1.297022667,0.397420667,2.3636
12.845,17.522,20.728,32.419,13.268,3.428,1.96,5.599,1.397777735,1.162573774,1.654753508,0.086397173,251139,720,1280,1.296335333,0.399662667,1.4242
11.768,17.429,20.533,31.013,12.819,3.409,2.097,5.556,1.459870566,1.16073659,1.835298188,0.112740845,156748,720,1280,1.297227333,0.396806,1
25.094,29.236,34.507,42.448,18.305,5.145,3.145,9.368,2.653303122,1.327869238,3.470787023,0.40177175,35186383,720,1280,1.295127333,0.403049333,4.5455
25.076,29.11,34.233,42.431,18.116,5.095,3.141,9.373,2.578704129,1.271160177,3.382892748,0.397189038,4361678,720,1280,1.296664667,0.398325333,4.4242
25.046,28.856,33.727,42.395,17.829,5.002,3.132,9.385,2.42924215,1.191704945,3.194363708,0.386811961,2379518,720,1280,1.295979333,0.400446,4.4848
24.988,28.335,33.102,42.351,17.2,4.767,3.099,9.408,2.263165615,1.098394971,2.960920078,0.363904924,1184131,720,1280,1.296879333,0.397652,4.3939
24.863,27.121,31.379,42.212,16.592,4.399,3.027,9.451,2.075395009,1.093355835,2.696031974,0.322028718,642952,720,1280,1.296191333,0.399836,3.9091
24.616,25.066,29.645,41.884,16.079,3.918,2.83,9.514,1.864885225,1.160845826,2.310404643,0.253107186,380798,720,1280,1.297088667,0.397007333,3.0303
24.203,22.393,28.028,41.315,13.895,3.487,2.841,9.674,1.67488774,1.071006509,2.102689505,0.211173931,252368,720,1280,1.296397333,0.399252667,1.7879
23.362,19.391,24.78,40.614,12.671,3.425,2.258,9.923,1.448855523,0.96984469,1.820498816,0.159233011,166507,720,1280,1.297295333,0.396381333,1.3939
14.511,34.628,46.662,68.887,13.871,0.126,10.121,15.488,3.462859921,1.517425413,5.521893483,1.14701619,48903737,720,1280,1.295180667,0.402672667,4.4333
14.443,34.352,46.24,68.817,13.803,0.141,10.077,15.519,3.450264131,1.548283383,5.447230102,1.11739954,4079124,720,1280,1.296718,0.397936667,4.3
14.415,34.083,45.837,68.746,13.694,0.153,10.067,15.514,3.395176974,1.526196313,5.242769233,1.094789975,2256492,720,1280,1.296040667,0.400062667,4.3333
14.378,33.435,44.34,68.568,13.562,0.142,9.879,15.491,3.301411208,1.495362081,4.927754794,1.036336818,1307906,720,1280,1.296934667,0.397267333,4.1667
14.315,32.395,42.648,68.355,13.476,0.126,9.459,15.471,3.190360514,1.452401989,4.842992636,0.96455669,797484,720,1280,1.296254667,0.399454667,3.8333
14.245,31.1,41.553,68.223,13.435,0.147,9.018,15.375,3.060542284,1.414896768,4.74194213,0.892320472,505309,720,1280,1.29715,0.396621333,3.1
14.024,29.078,39.846,67.941,13.427,0.271,8.332,15.122,2.852686057,1.368277041,4.434089779,0.77215771,322552,720,1280,1.296461333,0.398864,1.9
13.442,25.98,37.467,66.974,13.093,0.475,7.469,14.692,2.619645272,1.283173351,4.025959639,0.63932695,202739,720,1280,1.297355333,0.396002667,1.2333
12.708,55.653,63.874,22.232,39.933,1.443,3.679,3.695,34.18183964,10.54656441,50.84202473,6.604907246,76217655,1280,720,1.294436667,0.405855333,4.7838
12.631,55.523,63.774,22.176,39.912,1.074,3.637,3.71,33.66899853,10.36831046,50.44066006,6.495874037,7935749,1280,720,1.295974667,0.401163333,4.6757
12.505,55.255,63.625,22.095,40.388,0.917,3.556,3.73,32.55699249,10.48204592,49.56821431,6.26275629,3302217,1280,720,1.295289333,0.403275333,4.6757
12.327,54.602,62.434,21.946,41.3,0.883,3.272,3.735,30.49570191,11.62256511,45.61588647,5.469569404,1340128,1280,720,1.296188667,0.400496667,4.4054
12.014,52.926,59.301,21.722,42.325,0.863,2.624,3.721,26.49536504,13.01126972,37.15914507,4.105329244,699179,1280,720,1.295500667,0.402665333,3.9459
11.481,50.126,55.127,21.218,41.26,1.37,2.063,3.644,21.03160396,12.32327717,27.8779421,2.607481246,426132,1280,720,1.296398667,0.399854,3.027
10.409,43.429,48.114,19.713,36.563,1.744,1.988,3.543,14.48964216,9.332909756,20.9430803,2.868785913,265711,1280,720,1.295709333,0.402090667,2.027
7.664,25.925,30.736,17.532,19.923,2.823,2.869,3.235,2.410062323,2.059645984,2.930050584,0.196990555,150179,1280,720,1.296604667,0.399244,1.3514
25.929,108.414,110.829,33.412,105.082,9.61,1.122,6.055,113.3684397,99.41656734,125.4753414,4.966225293,98910395,720,1280,1.294622667,0.406573333,4.7222
25.508,107.852,110.345,33.313,104.868,9.541,1.149,6.026,102.441304,87.887453,123.6717474,7.617970828,10149557,720,1280,1.29616,0.401885333,4.6389
25.302,107.725,110.443,33.235,105.175,9.383,1.089,6.018,97.02729177,83.77585202,119.5839188,7.800505171,4831664,720,1280,1.295474,0.403994,4.5278
25.093,108.056,110.184,33.034,105.771,9.426,0.855,6.02,90.2685938,77.34744365,117.1648009,6.248600053,2284953,720,1280,1.296377333,0.401213333,4.4722
24.498,107.504,109.852,32.543,105.856,9.366,0.658,6.009,77.38523426,68.39686087,109.6650507,4.994764262,1071733,720,1280,1.295686667,0.403387333,3.75
23.384,105.218,108.338,31.717,102.931,9.131,0.901,5.907,62.42197352,56.26523793,88.64234067,4.250330105,558425,720,1280,1.296585333,0.400579333,2.6389
20.868,96.64,99.845,28.887,92.028,8.012,1.698,5.448,42.6914094,37.88264293,52.70765172,2.552651489,321118,720,1280,1.295894667,0.402802,1.7222
13.038,60.852,65.056,18.784,55.173,4.742,2.417,3.561,13.33583022,10.91655974,15.63331793,0.880612819,187981,720,1280,1.296791333,0.399964667,1.0556
15.245,88.186,94.343,50.622,74.648,0.377,4.653,12.578,13.75629189,8.133544332,17.58292954,2.554760127,62524079,720,1280,1.294741333,0.405952667,4.2
15.148,87.753,93.728,50.593,74.506,0.26,4.597,12.64,13.51281458,8.239248438,17.26774733,2.519671178,6320380,720,1280,1.296279333,0.40126,4.1429
15.107,87.456,93.457,50.583,74.377,0.232,4.579,12.637,13.46630918,8.123223035,17.14367318,2.525571861,3460975,720,1280,1.295592667,0.403373333,4.2857
15.087,86.835,93.048,50.542,73.919,0.298,4.519,12.568,13.4442174,7.98195046,17.21666854,2.571433071,1929894,720,1280,1.296494667,0.400594667,4.3143
15.03,85.464,92.061,50.503,72.778,0.462,4.446,12.461,13.46546356,7.76110448,17.71232999,2.682752647,1100459,720,1280,1.295805333,0.402761333,4.0571
14.873,82.851,89.705,50.399,70.145,0.505,4.311,12.183,13.44653914,7.498617009,18.20698828,2.821943072,636427,720,1280,1.296704667,0.399954,3.3429
14.471,78.746,85.691,49.854,65.638,1.125,4.24,11.585,13.13378274,7.116094628,18.05735591,2.898564499,396336,720,1280,1.296016667,0.402189333,2.4571
13.564,70.456,77.032,49.065,57.993,1.483,3.954,10.502,11.63876363,6.415968366,16.71796579,2.546928657,257221,720,1280,1.29691,0.399342,1.8571
43.428,100.7,115.635,55.08,47.67,30.641,10.748,6.086,35.89367347,4.802113088,66.59716308,14.38219674,84002351,720,1280,1.29485,0.405377333,4.7143
43.344,100.266,115.123,55.027,47.555,30.489,10.647,6.093,34.36298764,4.948678292,65.11195041,13.47659532,11043623,720,1280,1.296386667,0.400674,4.6
43.229,99.634,114.497,54.937,47.36,30.269,10.523,6.112,32.94578672,4.993056381,64.23089836,12.79462335,6046206,720,1280,1.295701333,0.40279,4.6
43.015,98.257,112.601,54.829,47.108,29.918,10.365,6.157,30.95196118,4.949068451,62.21331404,11.92034149,3258592,720,1280,1.296600667,0.400004,4.3429
